"V1" "V2" "V3" "V4"
1361 1 1 0.01
1362 1 1 0.01
1363 1 1 0.01
1364 1 1 0.01
1365 1 1 0.01
1366 1 1 0.01
1367 1 1 0.01
1368 1 1 0.01
1369 1 1 0.01
1370 1 1 0.01
1371 1 1 0.01
1372 1 1 0.01
1373 1 1 0.01
1374 1 1 0.01
1375 1 1 0.01
1376 1 1 0.01
1377 1 1 0.01
1378 1 1 0.01
1379 1 1 0.01
1380 1 1 0.01
1381 1 1 0.01
1382 1 1 0.01
1383 1 1 0.01
1384 1 1 0.01
1385 1 1 0.01
1386 1 1 0.01
1387 1 1 0.01
1388 1 1 0.01
1389 1 1 0.01
1390 1 1 0.01
1391 1 1 0.01
1392 1 1 0.01
1393 1 1 0.01
1394 1 1 0.01
1395 1 1 0.01
1396 1 1 0.01
1397 1 1 0.01
1398 1 1 0.01
1399 1 1 0.01
1400 1 1 0.01
1401 1 1 0.01
1402 1 1 0.01
1403 1 1 0.01
1404 1 1 0.01
1405 1 1 0.01
1406 1 1 0.01
1407 1 1 0.01
1408 1 1 0.01
1409 1 1 0.01
1410 1 1 0.01
1411 1 1 0.01
1412 1 1 0.01
1413 1 1 0.01
1414 1 1 0.01
1415 1 1 0.01
1416 1 1 0.01
1417 1 1 0.01
1418 1 1 0.01
1419 1 1 0.01
1420 1 1 0.01
1421 1 1 0.01
1422 1 1 0.01
1423 1 1 0.01
1424 1 1 0.01
1425 1 1 0.01
1426 1 1 0.01
1427 1 1 0.01
1428 1 1 0.01
1429 1 1 0.01
1430 1 1 0.01
1431 1 1 0.01
1432 1 1 0.01
1433 1 1 0.01
1434 1 1 0.01
1435 1 1 0.01
1436 1 1 0.01
1437 1 1 0.01
1438 1 1 0.01
1439 1 1 0.01
1440 1 1 0.01
1441 1 1 0.01
1442 1 1 0.01
1443 1 1 0.01
1444 1 1 0.01
1445 1 1 0.01
1446 1 1 0.01
1447 1 1 0.01
1448 1 1 0.01
1449 1 1 0.01
1450 1 1 0.01
1451 1 1 0.01
1452 1 1 0.01
1453 1 1 0.01
1454 1 1 0.01
1455 1 1 0.01
1456 1 1 0.01
1457 1 1 0.01
1458 1 1 0.01
1459 1 1 0.01
1460 1 1 0.01
1461 1 1 0.01
1462 1 1 0.01
1463 1 1 0.01
1464 1 1 0.01
1465 0.7753346 1.5 0.01
1466 0.7753346 1.5 0.01
1467 0.7753346 1.5 0.01
1468 0.7753346 1.5 0.01
1469 0.7753346 1.5 0.01
1470 0.7753346 1.5 0.01
1471 0.7753346 1.5 0.01
1472 0.7753346 1.5 0.01
1473 0.7753346 1.5 0.01
1474 0.7753346 1.5 0.01
1475 0.7753346 1.5 0.01
1476 0.7753346 1.5 0.01
1477 0.7753346 1.5 0.01
1478 0.7753346 1.5 0.01
1479 0.7753346 1.5 0.01
1480 0.7753346 1.5 0.01
1481 0.7753346 1.5 0.01
1482 0.7753346 1.5 0.01
1483 0.7753346 1.5 0.01
1484 0.7753346 1.5 0.01
1485 0.7753346 1.5 0.01
1486 0.7753346 1.5 0.01
1487 0.7753346 1.5 0.01
1488 0.7753346 1.5 0.01
1489 0.7753346 1.5 0.01
1490 0.7753346 1.5 0.01
1491 0.7753346 1.5 0.01
1492 0.7753346 1.5 0.01
1493 0.7753346 1.5 0.01
1494 0.7753346 1.5 0.01
1495 0.7753346 1.5 0.01
1496 0.7753346 1.5 0.01
1497 0.7753346 1.5 0.01
1498 0.7753346 1.5 0.01
1499 0.7753346 1.5 0.01
1500 0.7753346 1.5 0.01
1501 0.7753346 1.5 0.01
1502 0.7753346 1.5 0.01
1503 0.7753346 1.5 0.01
1504 0.7753346 1.5 0.01
1505 0.7753346 1.5 0.01
1506 0.7753346 1.5 0.01
1507 0.7753346 1.5 0.01
1508 0.7753346 1.5 0.01
1509 0.7753346 1.5 0.01
1510 0.7753346 1.5 0.01
1511 0.7753346 1.5 0.01
1512 0.7753346 1.5 0.01
1513 0.7753346 1.5 0.01
1514 0.7753346 1.5 0.01
1515 0.7753346 1.5 0.01
1516 0.7753346 1.5 0.01
1517 0.7753346 1.5 0.01
1518 0.7753346 1.5 0.01
1519 0.7753346 1.5 0.01
1520 0.7753346 1.5 0.01
1521 0.7753346 1.5 0.01
1522 0.7753346 1.5 0.01
1523 0.7753346 1.5 0.01
1524 0.7753346 1.5 0.01
1525 0.7753346 1.5 0.01
1526 0.7753346 1.5 0.01
1527 0.7753346 1.5 0.01
1528 0.7753346 1.5 0.01
1529 0.7753346 1.5 0.01
1530 0.7753346 1.5 0.01
1531 0.7753346 1.5 0.01
1532 0.7753346 1.5 0.01
1533 0.7753346 1.5 0.01
1534 0.7753346 1.5 0.01
1535 0.7753346 1.5 0.01
1536 0.7753346 1.5 0.01
1537 0.7753346 1.5 0.01
1538 0.7753346 1.5 0.01
1539 0.7753346 1.5 0.01
1540 0.7753346 1.5 0.01
1541 0.7753346 1.5 0.01
1542 0.7753346 1.5 0.01
1543 0.7753346 1.5 0.01
1544 0.7753346 1.5 0.01
1545 0.7753346 1.5 0.01
1546 0.7753346 1.5 0.01
1547 0.7753346 1.5 0.01
1548 0.7753346 1.5 0.01
1549 0.7753346 1.5 0.01
1550 0.7753346 1.5 0.01
1551 0.7753346 1.5 0.01
1552 0.7753346 1.5 0.01
1553 0.7753346 1.5 0.01
1554 0.7753346 1.5 0.01
1555 0.7753346 1.5 0.01
1556 0.7753346 1.5 0.01
1557 0.7753346 1.5 0.01
1558 0.7753346 1.5 0.01
1559 0.7753346 1.5 0.01
1560 0.7753346 1.5 0.01
1561 0.7753346 1.5 0.01
1562 0.7753346 1.5 0.01
1563 0.7753346 1.5 0.01
1564 0.7753346 1.5 0.01
1565 0.7753346 1.5 0.01
1566 0.7753346 1.5 0.01
1567 0.7753346 1.5 0.01
1568 0.7753346 1.5 0.01
1569 0.7753346 1.5 0.01
1570 0.7753346 1.5 0.01
1571 0.7753346 1.5 0.01
1572 0.7753346 1.5 0.01
1573 0.7753346 1.5 0.01
1574 0.7753346 1.5 0.01
1575 0.7753346 1.5 0.01
1576 0.7753346 1.5 0.01
1577 0.7753346 1.5 0.01
1578 0.7753346 1.5 0.01
1579 0.7753346 1.5 0.01
1580 0.7753346 1.5 0.01
1581 0.7753346 1.5 0.01
1582 0.7753346 1.5 0.01
1583 0.7753346 1.5 0.01
1584 0.7753346 1.5 0.01
1585 0.7753346 1.5 0.01
1586 0.7753346 1.5 0.01
1587 0.7753346 1.5 0.01
1588 0.7753346 1.5 0.01
1589 0.7753346 1.5 0.01
1590 0.7753346 1.5 0.01
1591 0.7753346 1.5 0.01
1592 0.7753346 1.5 0.01
1593 0.7753346 1.5 0.01
1594 0.7753346 1.5 0.01
1595 0.7753346 1.5 0.01
1596 0.7753346 1.5 0.01
1597 0.7753346 1.5 0.01
1598 0.7753346 1.5 0.01
1599 0.7753346 1.5 0.01
1600 0.7753346 1.5 0.01
1601 0.7753346 1.5 0.01
1602 0.7753346 1.5 0.01
1603 0.7753346 1.5 0.01
1604 0.7753346 1.5 0.01
1605 0.7753346 1.5 0.01
1606 0.7753346 1.5 0.01
1607 0.7753346 1.5 0.01
1608 0.7753346 1.5 0.01
1609 0.7753346 1.5 0.01
1610 0.7753346 1.5 0.01
1611 0.7753346 1.5 0.01
1612 0.7753346 1.5 0.01
1613 0.7753346 1.5 0.01
1614 0.7753346 1.5 0.01
1615 0.7753346 1.5 0.01
1616 0.7753346 1.5 0.01
1617 0.7753346 1.5 0.01
1618 0.7753346 1.5 0.01
1619 0.7753346 1.5 0.01
1620 0.7753346 1.5 0.01
1621 0.7753346 1.5 0.01
1622 0.7753346 1.5 0.01
1623 0.7753346 1.5 0.01
1624 0.7753346 1.5 0.01
1625 0.7753346 1.5 0.01
1626 0.7753346 1.5 0.01
1627 0.7753346 1.5 0.01
1628 0.7753346 1.5 0.01
1629 0.7753346 1.5 0.01
1630 0.7753346 1.5 0.01
1631 0.7753346 1.5 0.01
1632 0.7753346 1.5 0.01
1633 0.7753346 1.5 0.01
1634 0.7753346 1.5 0.01
1635 0.7753346 1.5 0.01
1636 0.7753346 1.5 0.01
1637 0.7753346 1.5 0.01
1638 0.7753346 1.5 0.01
1639 0.7753346 1.5 0.01
1640 0.7753346 1.5 0.01
1641 0.7753346 1.5 0.01
1642 0.7753346 1.5 0.01
1643 0.7753346 1.5 0.01
1644 0.7753346 1.5 0.01
1645 0.7753346 1.5 0.01
1646 0.7753346 1.5 0.01
1647 0.7753346 1.5 0.01
1648 0.7753346 1.5 0.01
1649 0.7753346 1.5 0.01
1650 0.7753346 1.5 0.01
1651 0.7753346 1.5 0.01
1652 0.7753346 1.5 0.01
1653 0.7753346 1.5 0.01
1654 0.7753346 1.5 0.01
1655 0.7753346 1.5 0.01
1656 0.7753346 1.5 0.01
1657 0.7753346 1.5 0.01
1658 0.7753346 1.5 0.01
1659 0.7753346 1.5 0.01
1660 0.7753346 1.5 0.01
1661 0.7753346 1.5 0.01
1662 0.7753346 1.5 0.01
1663 0.7753346 1.5 0.01
1664 0.7753346 1.5 0.01
1665 0.7753346 1.5 0.01
1666 0.7753346 1.5 0.01
1667 0.7753346 1.5 0.01
1668 0.7753346 1.5 0.01
1669 0.7753346 1.5 0.01
1670 0.7753346 1.5 0.01
1671 0.7753346 1.5 0.01
1672 0.7753346 1.5 0.01
1673 0.7753346 1.5 0.01
1674 0.7753346 1.5 0.01
1675 0.7753346 1.5 0.01
1676 0.7753346 1.5 0.01
1677 0.7753346 1.5 0.01
1678 0.7753346 1.5 0.01
1679 0.7753346 1.5 0.01
1680 0.7753346 1.5 0.01
1681 0.7753346 1.5 0.01
1682 0.7753346 1.5 0.01
1683 0.7753346 1.5 0.01
1684 0.7753346 1.5 0.01
1685 0.7753346 1.5 0.01
1686 0.7753346 1.5 0.01
1687 0.7753346 1.5 0.01
1688 0.7753346 1.5 0.01
1689 0.7753346 1.5 0.01
1690 0.7753346 1.5 0.01
1691 0.7753346 1.5 0.01
1692 0.7753346 1.5 0.01
1693 0.7753346 1.5 0.01
1694 0.7753346 1.5 0.01
1695 0.7753346 1.5 0.01
1696 0.7753346 1.5 0.01
1697 0.7753346 1.5 0.01
1698 0.7753346 1.5 0.01
1699 0.7753346 1.5 0.01
1700 0.7753346 1.5 0.01
1701 0.7753346 1.5 0.01
1702 0.7753346 1.5 0.01
1703 0.7753346 1.5 0.01
1704 0.7753346 1.5 0.01
1705 0.7753346 1.5 0.01
1706 0.7753346 1.5 0.01
1707 0.7753346 1.5 0.01
1708 0.7753346 1.5 0.01
1709 0.7753346 1.5 0.01
1710 0.7753346 1.5 0.01
1711 0.7753346 1.5 0.01
1712 0.7753346 1.5 0.01
1713 0.7753346 1.5 0.01
1714 0.7753346 1.5 0.01
1715 0.7753346 1.5 0.01
1716 0.7753346 1.5 0.01
1717 0.7753346 1.5 0.01
1718 0.7753346 1.5 0.01
1719 0.7753346 1.5 0.01
1720 0.7753346 1.5 0.01
1721 0.7753346 1.5 0.01
1722 0.7753346 1.5 0.01
1723 0.7753346 1.5 0.01
1724 0.7753346 1.5 0.01
1725 0.7753346 1.5 0.01
1726 0.7753346 1.5 0.01
1727 0.7753346 1.5 0.01
1728 0.7753346 1.5 0.01
1729 0.7753346 1.5 0.01
1730 0.7753346 1.5 0.01
1731 0.7753346 1.5 0.01
1732 0.7753346 1.5 0.01
1733 0.7753346 1.5 0.01
1734 0.7753346 1.5 0.01
1735 0.7753346 1.5 0.01
1736 0.7753346 1.5 0.01
1737 0.7753346 1.5 0.01
1738 0.7753346 1.5 0.01
1739 0.7753346 1.5 0.01
1740 0.7753346 1.5 0.01
1741 0.7753346 1.5 0.01
1742 0.7753346 1.5 0.01
1743 0.7753346 1.5 0.01
1744 0.7753346 1.5 0.01
1745 0.7753346 1.5 0.01
1746 0.7753346 1.5 0.01
1747 0.7753346 1.5 0.01
1748 0.7753346 1.5 0.01
1749 0.7753346 1.5 0.01
1750 0.7753346 1.5 0.01
1751 0.7753346 1.5 0.01
1752 0.7753346 1.5 0.01
1753 0.7753346 1.5 0.01
1754 0.7753346 1.5 0.01
1755 0.7753346 1.5 0.01
1756 0.7753346 1.5 0.01
1757 0.7753346 1.5 0.01
1758 0.7753346 1.5 0.01
1759 0.7753346 1.5 0.01
1760 0.7753346 1.5 0.01
1761 0.7753346 1.5 0.01
1762 0.7753346 1.5 0.01
1763 0.7753346 1.5 0.01
1764 0.7753346 1.5 0.01
1765 0.7753346 1.5 0.01
1766 0.7753346 1.5 0.01
1767 0.7753346 1.5 0.01
1768 0.7753346 1.5 0.01
1769 0.7753346 1.5 0.01
1770 0.7753346 1.5 0.01
1771 0.7753346 1.5 0.01
1772 0.7753346 1.5 0.01
1773 0.7753346 1.5 0.01
1774 0.7753346 1.5 0.01
1775 0.7753346 1.5 0.01
1776 0.7753346 1.5 0.01
1777 0.7753346 1.5 0.01
1778 0.7753346 1.5 0.01
1779 0.7753346 1.5 0.01
1780 0.7753346 1.5 0.01
1781 0.7753346 1.5 0.01
1782 0.7753346 1.5 0.01
1783 0.7753346 1.5 0.01
1784 0.7753346 1.5 0.01
1785 0.7753346 1.5 0.01
1786 0.7753346 1.5 0.01
1787 0.7753346 1.5 0.01
1788 0.7753346 1.5 0.01
1789 0.7753346 1.5 0.01
1790 0.7753346 1.5 0.01
1791 0.7753346 1.5 0.01
1792 0.7753346 1.5 0.01
1793 0.7753346 1.5 0.01
1794 0.7753346 1.5 0.01
1795 0.7753346 1.5 0.01
1796 0.7753346 1.5 0.01
1797 0.7753346 1.5 0.01
1798 0.7753346 1.5 0.01
1799 0.7753346 1.5 0.01
1800 0.7753346 1.5 0.01
1801 0.7753346 1.5 0.01
1802 0.7753346 1.5 0.01
1803 0.7753346 1.5 0.01
1804 0.7753346 1.5 0.01
1805 0.7753346 1.5 0.01
1806 0.7753346 1.5 0.01
1807 0.7753346 1.5 0.01
1808 0.7753346 1.5 0.01
1809 0.7753346 1.5 0.01
1810 0.7753346 1.5 0.01
1811 0.7753346 1.5 0.01
1812 0.7753346 1.5 0.01
1813 0.7753346 1.5 0.01
1814 0.7753346 1.5 0.01
1815 0.7753346 1.5 0.01
1816 0.7753346 1.5 0.01
1817 0.7753346 1.5 0.01
1818 0.7753346 1.5 0.01
1819 0.7753346 1.5 0.01
1820 0.7753346 1.5 0.01
1821 0.7753346 1.5 0.01
1822 0.7753346 1.5 0.01
1823 0.7753346 1.5 0.01
1824 0.7753346 1.5 0.01
1825 0.7753346 1.5 0.01
1826 0.7753346 1.5 0.01
1827 0.7753346 1.5 0.01
1828 0.7753346 1.5 0.01
1829 0.7753346 1.5 0.01
1830 0.7753346 1.5 0.01
1831 0.7827711 1 0.01
1832 0.7827711 1 0.01
1833 0.7827711 1 0.01
1834 0.7827711 1 0.01
1835 0.7827711 1 0.01
1836 0.7827711 1 0.01
1837 0.7827711 1 0.01
1838 0.7827711 1 0.01
1839 0.7827711 1 0.01
1840 0.7827711 1 0.01
1841 0.7827711 1 0.01
1842 0.7827711 1 0.01
1843 0.7827711 1 0.01
1844 0.7827711 1 0.01
1845 0.7827711 1 0.01
1846 0.7827711 1 0.01
1847 0.7827711 1 0.01
1848 0.7827711 1 0.01
1849 0.7827711 1 0.01
1850 0.7827711 1 0.01
1851 0.7827711 1 0.01
1852 0.7827711 1 0.01
1853 0.7827711 1 0.01
1854 0.7827711 1 0.01
1855 0.7827711 1 0.01
1856 0.7827711 1 0.01
1857 0.7827711 1 0.01
1858 0.7827711 1 0.01
1859 0.7827711 1 0.01
1860 0.7827711 1 0.01
1861 0.7827711 1 0.01
1862 0.7827711 1 0.01
1863 0.7827711 1 0.01
1864 0.7827711 1 0.01
1865 0.7827711 1 0.01
1866 0.7827711 1 0.01
1867 0.7827711 1 0.01
1868 0.7827711 1 0.01
1869 0.7827711 1 0.01
1870 0.7827711 1 0.01
1871 0.7827711 1 0.01
1872 0.7827711 1 0.01
1873 0.7827711 1 0.01
1874 0.7827711 1 0.01
1875 0.7827711 1 0.01
1876 0.7827711 1 0.01
1877 0.7827711 1 0.01
1878 0.7827711 1 0.01
1879 0.7827711 1 0.01
1880 0.7827711 1 0.01
1881 0.7827711 1 0.01
1882 0.7827711 1 0.01
1883 0.7827711 1 0.01
1884 0.7827711 1 0.01
1885 0.7827711 1 0.01
1886 0.7827711 1 0.01
1887 0.7827711 1 0.01
1888 0.7827711 1 0.01
1889 0.7827711 1 0.01
1890 0.7827711 1 0.01
1891 0.7827711 1 0.01
1892 0.7827711 1 0.01
1893 0.7827711 1 0.01
1894 0.7827711 1 0.01
1895 0.7827711 1 0.01
1896 0.7827711 1 0.01
1897 0.7827711 1 0.01
1898 0.7827711 1 0.01
1899 0.7827711 1 0.01
1900 0.7827711 1 0.01
1901 0.7827711 1 0.01
1902 0.7827711 1 0.01
1903 0.7827711 1 0.01
1904 0.7827711 1 0.01
1905 0.7827711 1 0.01
1906 0.7827711 1 0.01
1907 0.7827711 1 0.01
1908 0.7827711 1 0.01
1909 0.7827711 1 0.01
1910 0.7827711 1 0.01
1911 0.7827711 1 0.01
1912 0.7827711 1 0.01
1913 0.7827711 1 0.01
1914 0.7827711 1 0.01
1915 0.7827711 1 0.01
1916 0.7827711 1 0.01
1917 0.7827711 1 0.01
1918 0.7827711 1 0.01
1919 0.7827711 1 0.01
1920 0.7827711 1 0.01
1921 0.7827711 1 0.01
1922 0.7827711 1 0.01
1923 0.7827711 1 0.01
1924 0.7827711 1 0.01
1925 0.7827711 1 0.01
1926 0.7827711 1 0.01
1927 0.7827711 1 0.01
1928 0.7827711 1 0.01
1929 0.7827711 1 0.01
1930 0.7827711 1 0.01
1931 0.7827711 1 0.01
1932 0.7827711 1 0.01
1933 0.7827711 1 0.01
1934 0.7827711 1 0.01
1935 0.7827711 1 0.01
1936 0.7827711 1 0.01
1937 0.7827711 1 0.01
1938 0.7827711 1 0.01
1939 0.7827711 1 0.01
1940 0.7827711 1 0.01
1941 0.7827711 1 0.01
1942 0.7827711 1 0.01
1943 0.7827711 1 0.01
1944 0.7827711 1 0.01
1945 0.7827711 1 0.01
1946 0.7827711 1 0.01
1947 0.7827711 1 0.01
1948 0.7827711 1 0.01
1949 0.7827711 1 0.01
1950 0.7827711 1 0.01
1951 0.7827711 1 0.01
1952 0.7827711 1 0.01
1953 0.7827711 1 0.01
1954 0.7827711 1 0.01
1955 0.7827711 1 0.01
1956 0.7827711 1 0.01
1957 0.7827711 1 0.01
1958 0.7827711 1 0.01
1959 0.7827711 1 0.01
1960 0.7827711 1 0.01
1961 0.7827711 1 0.01
1962 0.7827711 1 0.01
1963 0.7827711 1 0.01
1964 0.7827711 1 0.01
1965 0.7827711 1 0.01
1966 0.7827711 1 0.01
1967 0.7827711 1 0.01
1968 0.7827711 1 0.01
1969 0.7827711 1 0.01
1970 0.7827711 1 0.01
1971 0.7827711 1 0.01
1972 0.7827711 1 0.01
1973 0.7827711 1 0.01
1974 0.7827711 1 0.01
1975 0.7827711 1 0.01
1976 0.7827711 1 0.01
1977 0.7827711 1 0.01
1978 0.7827711 1 0.01
1979 0.7827711 1 0.01
1980 0.7827711 1 0.01
1981 0.7827711 1 0.01
1982 0.7827711 1 0.01
1983 0.7827711 1 0.01
1984 0.7827711 1 0.01
1985 0.7827711 1 0.01
1986 0.7827711 1 0.01
1987 0.7827711 1 0.01
1988 0.7827711 1 0.01
1989 0.7827711 1 0.01
1990 0.7827711 1 0.01
1991 0.7827711 1 0.01
1992 0.7827711 1 0.01
1993 0.7827711 1 0.01
1994 0.7827711 1 0.01
1995 0.7827711 1 0.01
1996 0.7827711 1 0.01
1997 0.7827711 1 0.01
1998 0.7827711 1 0.01
1999 0.7827711 1 0.01
2000 0.7827711 1 0.01
2001 0.7827711 1 0.01
2002 0.7827711 1 0.01
2003 0.7827711 1 0.01
2004 0.7827711 1 0.01
2005 0.7827711 1 0.01
2006 0.7827711 1 0.01
2007 0.7827711 1 0.01
2008 0.7827711 1 0.01
2009 0.7827711 1 0.01
2010 0.7827711 1 0.01
2011 0.7827711 1 0.01
2012 0.7827711 1 0.01
2013 0.7827711 1 0.01
2014 0.7827711 1 0.01
2015 0.7827711 1 0.01
2016 0.7827711 1 0.01
2017 0.7827711 1 0.01
2018 0.7827711 1 0.01
2019 0.7827711 1 0.01
2020 0.7827711 1 0.01
2021 0.7827711 1 0.01
2022 0.7827711 1 0.01
2023 0.7827711 1 0.01
2024 0.7827711 1 0.01
2025 0.7827711 1 0.01
2026 0.7827711 1 0.01
2027 0.7827711 1 0.01
2028 0.7827711 1 0.01
2029 0.7827711 1 0.01
2030 0.7827711 1 0.01
2031 0.7827711 1 0.01
2032 0.7827711 1 0.01
2033 0.7827711 1 0.01
2034 0.7827711 1 0.01
2035 0.7827711 1 0.01
2036 0.7827711 1 0.01
2037 0.7827711 1 0.01
2038 0.7827711 1 0.01
2039 0.7827711 1 0.01
2040 0.7827711 1 0.01
2041 0.7827711 1 0.01
2042 0.7827711 1 0.01
2043 0.7827711 1 0.01
2044 0.7827711 1 0.01
2045 0.7827711 1 0.01
2046 0.7827711 1 0.01
2047 0.7827711 1 0.01
2048 0.7827711 1 0.01
2049 0.7827711 1 0.01
2050 0.7827711 1 0.01
2051 0.7827711 1 0.01
2052 0.7827711 1 0.01
2053 0.7827711 1 0.01
2054 0.7827711 1 0.01
2055 0.7827711 1 0.01
2056 0.7827711 1 0.01
2057 0.7827711 1 0.01
2058 0.7827711 1 0.01
2059 0.7827711 1 0.01
2060 0.7827711 1 0.01
2061 0.7827711 1 0.01
2062 0.7827711 1 0.01
2063 0.7827711 1 0.01
2064 0.7827711 1 0.01
2065 0.7827711 1 0.01
2066 0.7827711 1 0.01
2067 0.7827711 1 0.01
2068 0.7827711 1 0.01
2069 0.7827711 1 0.01
2070 0.7827711 1 0.01
2071 0.7827711 1 0.01
2072 0.7827711 1 0.01
2073 0.7827711 1 0.01
2074 0.7827711 1 0.01
2075 0.7827711 1 0.01
2076 0.7827711 1 0.01
2077 0.7827711 1 0.01
2078 0.7827711 1 0.01
2079 0.7827711 1 0.01
2080 0.7827711 1 0.01
2081 0.7827711 1 0.01
2082 0.7827711 1 0.01
2083 0.7827711 1 0.01
2084 0.7827711 1 0.01
2085 0.7827711 1 0.01
2086 0.7827711 1 0.01
2087 0.7827711 1 0.01
2088 0.7827711 1 0.01
2089 0.7827711 1 0.01
2090 0.7827711 1 0.01
2091 0.7827711 1 0.01
2092 0.7827711 1 0.01
2093 0.7827711 1 0.01
2094 0.7827711 1 0.01
2095 0.7827711 1 0.01
2096 0.7827711 1 0.01
2097 0.7827711 1 0.01
2098 0.7827711 1 0.01
2099 0.7827711 1 0.01
2100 0.7827711 1 0.01
2101 0.7827711 1 0.01
2102 0.7827711 1 0.01
2103 0.7827711 1 0.01
2104 0.7827711 1 0.01
2105 0.7827711 1 0.01
2106 0.7827711 1 0.01
2107 0.7827711 1 0.01
2108 0.7827711 1 0.01
2109 0.7827711 1 0.01
2110 0.7827711 1 0.01
2111 0.7827711 1 0.01
2112 0.7827711 1 0.01
2113 0.7827711 1 0.01
2114 0.7827711 1 0.01
2115 0.7827711 1 0.01
2116 0.7827711 1 0.01
2117 0.7827711 1 0.01
2118 0.7827711 1 0.01
2119 0.7827711 1 0.01
2120 0.7827711 1 0.01
2121 0.7827711 1 0.01
2122 0.7827711 1 0.01
2123 0.7827711 1 0.01
2124 0.7827711 1 0.01
2125 0.7827711 1 0.01
2126 0.7827711 1 0.01
2127 0.7827711 1 0.01
2128 0.7827711 1 0.01
2129 0.7827711 1 0.01
2130 0.7827711 1 0.01
2131 0.7827711 1 0.01
2132 0.7827711 1 0.01
2133 0.7827711 1 0.01
2134 0.7827711 1 0.01
2135 0.7827711 1 0.01
2136 0.7827711 1 0.01
2137 0.7827711 1 0.01
2138 0.7827711 1 0.01
2139 0.7827711 1 0.01
2140 0.7827711 1 0.01
2141 0.7827711 1 0.01
2142 0.7827711 1 0.01
2143 0.7827711 1 0.01
2144 0.7827711 1 0.01
2145 0.7827711 1 0.01
2146 0.7827711 1 0.01
2147 0.7827711 1 0.01
2148 0.7827711 1 0.01
2149 0.7827711 1 0.01
2150 0.7827711 1 0.01
2151 0.7827711 1 0.01
2152 0.7827711 1 0.01
2153 0.7827711 1 0.01
2154 0.7827711 1 0.01
2155 0.7827711 1 0.01
2156 0.7827711 1 0.01
2157 0.7827711 1 0.01
2158 0.7827711 1 0.01
2159 0.7827711 1 0.01
2160 0.7827711 1 0.01
2161 0.7827711 1 0.01
2162 0.7827711 1 0.01
2163 0.7827711 1 0.01
2164 0.7827711 1 0.01
2165 0.7827711 1 0.01
2166 0.7827711 1 0.01
2167 0.7827711 1 0.01
2168 0.7827711 1 0.01
2169 0.7827711 1 0.01
2170 0.7827711 1 0.01
2171 0.7827711 1 0.01
2172 0.7827711 1 0.01
2173 0.7827711 1 0.01
2174 0.7827711 1 0.01
2175 0.7827711 1 0.01
2176 0.7827711 1 0.01
2177 0.7827711 1 0.01
2178 0.7827711 1 0.01
2179 0.7827711 1 0.01
2180 0.7827711 1 0.01
2181 0.7827711 1 0.01
2182 0.7827711 1 0.01
2183 0.7827711 1 0.01
2184 0.7827711 1 0.01
2185 0.7827711 1 0.01
2186 0.7827711 1 0.01
2187 0.7827711 1 0.01
2188 0.7827711 1 0.01
2189 0.7827711 1 0.01
2190 0.7827711 1 0.01
2191 0.7827711 1 0.01
2192 0.7827711 1 0.01
2193 0.7827711 1 0.01
2194 0.7827711 1 0.01
2195 0.7827711 1 0.01
2196 0.7827711 1 0.01
2197 0.8795716 1 0.01
2198 0.8795716 1 0.01
2199 0.8795716 1 0.01
2200 0.8795716 1 0.01
2201 0.8795716 1 0.01
2202 0.8795716 1 0.01
2203 0.8795716 1 0.01
2204 0.8795716 1 0.01
2205 0.8795716 1 0.01
2206 0.8795716 1 0.01
2207 0.8795716 1 0.01
2208 0.8795716 1 0.01
2209 0.8795716 1 0.01
2210 0.8795716 1 0.01
2211 0.8795716 1 0.01
2212 0.8795716 1 0.01
2213 0.8795716 1 0.01
2214 0.8795716 1 0.01
2215 0.8795716 1 0.01
2216 0.8795716 1 0.01
2217 0.8795716 1 0.01
2218 0.8795716 1 0.01
2219 0.8795716 1 0.01
2220 0.8795716 1 0.01
2221 0.8795716 1 0.01
2222 0.8795716 1 0.01
2223 0.8795716 1 0.01
2224 0.8795716 1 0.01
2225 0.8795716 1 0.01
2226 0.8795716 1 0.01
2227 0.8795716 1 0.01
2228 0.8795716 1 0.01
2229 0.8795716 1 0.01
2230 0.8795716 1 0.01
2231 0.8795716 1 0.01
2232 0.8795716 1 0.01
2233 0.8795716 1 0.01
2234 0.8795716 1 0.01
2235 0.8795716 1 0.01
2236 0.8795716 1 0.01
2237 0.8795716 1 0.01
2238 0.8795716 1 0.01
2239 0.8795716 1 0.01
2240 0.8795716 1 0.01
2241 0.8795716 1 0.01
2242 0.8795716 1 0.01
2243 0.8795716 1 0.01
2244 0.8795716 1 0.01
2245 0.8795716 1 0.01
2246 0.8795716 1 0.01
2247 0.8795716 1 0.01
2248 0.8795716 1 0.01
2249 0.8795716 1 0.01
2250 0.8795716 1 0.01
2251 0.8795716 1 0.01
2252 0.8795716 1 0.01
2253 0.8795716 1 0.01
2254 0.8795716 1 0.01
2255 0.8795716 1 0.01
2256 0.8795716 1 0.01
2257 0.8795716 1 0.01
2258 0.8795716 1 0.01
2259 0.8795716 1 0.01
2260 0.8795716 1 0.01
2261 0.8795716 1 0.01
2262 0.8795716 1 0.01
2263 0.8795716 1 0.01
2264 0.8795716 1 0.01
2265 0.8795716 1 0.01
2266 0.8795716 1 0.01
2267 0.8795716 1 0.01
2268 0.8795716 1 0.01
2269 0.8795716 1 0.01
2270 0.8795716 1 0.01
2271 0.8795716 1 0.01
